,subject,condition,validity,cue side,cue-target interval,reaction time,response
7338,14,60,invalid,right,1.266712,494.899,correct
7339,14,60,invalid,left,0.800081,600.253,correct
7340,14,60,invalid,left,1.53351,611.7289999999999,correct
7341,14,60,valid,left,0.683402,487.83500000000004,correct
7342,14,60,invalid,right,1.183403,431.966,correct
7343,14,60,valid,right,0.983315,353.286,correct
7344,14,60,valid,right,1.133448,397.13300000000004,correct
7345,14,60,valid,right,0.7,356.291,correct
7346,14,60,invalid,left,1.616777,494.449,correct
7347,14,60,valid,right,1.016683,428.918,correct
7348,14,60,invalid,left,0.566662,654.892,correct
7349,14,60,valid,left,0.533371,368.077,correct
7350,14,60,invalid,right,0.499966,811.8570000000001,correct
7351,14,60,valid,left,1.516742,523.868,correct
7352,14,60,invalid,right,0.68332,680.288,correct
7353,14,60,valid,right,1.150071,430.377,correct
7354,14,60,invalid,right,0.86673,392.872,correct
7355,14,60,invalid,right,0.76671,540.362,correct
7356,14,60,invalid,right,1.450151,414.63800000000003,correct
7357,14,60,invalid,right,1.250135,398.804,correct
7358,14,60,valid,left,1.150032,404.482,correct
7359,14,60,valid,right,0.683426,549.646,correct
7360,14,60,valid,left,1.300124,403.327,correct
7361,14,60,invalid,left,1.45015,611.656,correct
7362,14,60,valid,left,1.600146,408.35900000000004,correct
7363,14,60,valid,left,0.966718,634.363,correct
7364,14,60,valid,left,1.016731,470.891,correct
7365,14,60,valid,left,1.600167,601.634,correct
7366,14,60,valid,right,1.583471,395.81699999999995,correct
7367,14,60,valid,left,1.266835,429.389,correct
7368,14,60,valid,right,1.366559,481.998,correct
7369,14,60,valid,right,0.550018,450.201,correct
7370,14,60,invalid,left,1.683397,455.807,correct
7371,14,60,invalid,left,1.666772,535.901,correct
7372,14,60,valid,left,1.35015,464.589,correct
7373,14,60,invalid,right,0.649997,433.577,correct
7374,14,60,valid,left,1.216785,525.992,correct
7375,14,60,valid,left,1.316717,432.265,correct
7376,14,60,valid,left,0.633412,454.53,incorrect
7377,14,60,valid,left,0.766726,484.772,correct
7378,14,60,valid,right,0.900039,564.858,correct
7379,14,60,invalid,left,0.633415,553.0730000000001,correct
7380,14,60,valid,left,1.683417,636.7629999999999,incorrect
7381,14,60,valid,right,1.65012,515.385,correct
7382,14,60,valid,right,0.95007,477.68300000000005,correct
7383,14,60,valid,right,0.916766,507.514,correct
7384,14,60,invalid,right,0.750024,399.152,correct
7385,14,60,valid,left,1.150052,389.551,correct
7386,14,60,valid,left,0.533451,681.399,correct
7387,14,60,valid,left,0.766745,428.884,correct
7388,14,60,valid,right,1.200116,405.283,correct
7389,14,60,invalid,left,0.500056,541.864,correct
7390,14,60,valid,left,0.850142,586.117,correct
7391,14,60,valid,left,0.600038,363.936,correct
7392,14,60,invalid,right,0.983346,417.833,correct
7393,14,60,valid,left,1.166787,641.7760000000001,correct
7394,14,60,valid,right,1.000094,434.101,correct
7395,14,60,valid,right,1.06677,557.879,correct
7396,14,60,valid,right,0.500013,499.075,correct
7397,14,60,valid,left,0.600096,528.829,correct
7398,14,60,valid,left,0.966733,495.70300000000003,correct
7399,14,60,invalid,left,1.049999,421.568,correct
7400,14,60,invalid,right,1.283263,356.312,correct
7401,14,60,valid,right,0.916753,635.7159999999999,correct
7402,14,60,valid,left,1.100075,447.092,correct
7403,14,60,valid,right,1.33352,411.80499999999995,correct
7404,14,60,valid,left,1.050073,329.829,correct
7405,14,60,invalid,right,1.616718,394.364,incorrect
7406,14,60,valid,left,1.416825,451.624,correct
7407,14,60,valid,left,1.433429,351.096,correct
7408,14,60,invalid,right,0.51674,558.6,correct
7409,14,60,invalid,left,0.700097,470.34700000000004,correct
7410,14,60,valid,right,0.666775,448.718,correct
7411,14,60,invalid,left,1.06673,439.481,correct
7412,14,60,valid,left,1.516851,418.242,correct
7413,14,60,invalid,right,1.150039,511.194,correct
7414,14,60,valid,right,0.833433,506.42699999999996,correct
7415,14,60,valid,right,1.616776,465.619,correct
7416,14,60,invalid,right,0.93333,446.985,correct
7417,14,60,valid,left,0.800071,594.333,correct
7418,14,60,invalid,right,0.516655,536.475,correct
7419,14,60,invalid,right,0.816699,428.74,correct
7420,14,60,invalid,left,0.533357,629.538,correct
7421,14,60,invalid,right,0.550077,566.841,correct
7422,14,60,valid,left,0.883338,505.4189999999999,correct
7423,14,60,valid,right,1.183443,514.4879999999999,correct
7424,14,60,invalid,left,0.583302,460.935,correct
7425,14,60,invalid,right,1.683459,466.205,correct
7426,14,60,valid,left,1.133424,487.58299999999997,correct
7427,14,60,invalid,right,1.433418,604.484,correct
7428,14,60,invalid,right,1.650074,436.333,correct
7429,14,60,valid,right,1.600122,614.5319999999999,correct
7430,14,60,valid,left,0.500035,684.391,correct
7431,14,60,valid,right,0.616803,512.562,correct
7432,14,60,valid,right,0.933391,465.754,correct
7433,14,60,valid,left,1.499888,587.7750000000001,correct
7434,14,60,invalid,right,1.600195,475.25800000000004,correct
7435,14,60,invalid,right,1.03338,454.635,incorrect
7436,14,60,invalid,left,0.933508,613.618,correct
7437,14,60,invalid,left,1.350049,642.5450000000001,correct
7438,14,60,invalid,left,0.750091,475.617,correct
7439,14,60,invalid,right,1.100078,429.53799999999995,correct
7440,14,60,invalid,right,1.266721,389.762,correct
7441,14,60,valid,right,0.816743,424.066,correct
7442,14,60,valid,right,1.283341,450.16499999999996,correct
7443,14,60,invalid,right,1.316533,523.575,correct
7444,14,60,invalid,right,0.800034,658.372,correct
7445,14,60,invalid,left,0.999926,490.01099999999997,correct
7446,14,60,valid,right,1.683112,433.50899999999996,correct
7447,14,60,valid,left,1.666728,649.37,correct
7448,14,60,invalid,right,1.550166,546.71,correct
7449,14,60,invalid,right,1.666809,382.952,correct
7450,14,60,valid,right,1.416825,579.885,correct
7451,14,60,valid,left,1.066793,449.544,correct
7452,14,60,valid,left,1.550019,370.077,correct
7453,14,60,valid,left,1.00012,345.01500000000004,correct
7454,14,60,invalid,left,1.566714,572.45,correct
7455,14,60,invalid,right,0.933432,632.5659999999999,correct
7456,14,60,invalid,right,1.066729,544.396,correct
7457,14,60,valid,left,0.616724,455.48100000000005,correct
7458,14,60,valid,right,1.51665,498.531,correct
7459,14,60,valid,left,1.650152,489.599,correct
7460,14,60,invalid,right,1.166758,419.691,incorrect
7461,14,60,valid,left,1.283502,388.50800000000004,correct
7462,14,60,valid,left,1.316647,523.301,correct
7463,14,60,valid,right,0.700081,426.23699999999997,correct
7464,14,60,invalid,left,0.9167,436.00600000000003,correct
7465,14,60,valid,left,1.48342,477.85499999999996,correct
7466,14,60,valid,left,0.816744,527.109,correct
7467,14,60,valid,right,1.066742,453.89099999999996,correct
7468,14,60,valid,right,0.73339,442.753,correct
7469,14,60,invalid,right,0.766778,625.903,correct
7470,14,60,valid,left,0.933193,388.856,correct
7471,14,60,invalid,left,1.616754,512.0799999999999,correct
7472,14,60,valid,left,1.616906,360.36600000000004,correct
7473,14,60,invalid,right,1.233442,508.32500000000005,correct
7474,14,60,valid,left,0.799972,472.43,correct
7475,14,60,valid,left,1.050061,447.544,correct
7476,14,60,invalid,left,0.88323,519.37,correct
7477,14,60,valid,left,1.300093,481.588,correct
7478,14,60,invalid,right,1.450075,528.37,correct
7479,14,60,invalid,left,1.466526,504.474,correct
7480,14,60,valid,left,0.783314,561.0,correct
7481,14,60,valid,left,0.583433,536.91,correct
7482,14,60,invalid,left,0.550015,354.06399999999996,correct
7483,14,60,invalid,left,0.733421,461.289,incorrect
7484,14,60,invalid,right,1.516751,663.6410000000001,correct
7485,14,60,invalid,left,0.983431,368.147,correct
7486,14,80,valid,left,0.516682,496.635,correct
7487,14,80,valid,right,0.533299,373.048,correct
7488,14,80,valid,right,1.550143,365.95,correct
7489,14,80,valid,right,0.800033,463.933,correct
7490,14,80,valid,left,0.766789,581.449,correct
7491,14,80,invalid,left,1.283324,382.063,correct
7492,14,80,valid,left,0.73337,634.046,correct
7493,14,80,valid,left,1.300088,476.344,correct
7494,14,80,valid,left,0.533303,496.113,correct
7495,14,80,valid,right,1.066729,490.861,correct
7496,14,80,valid,left,0.983403,456.322,correct
7497,14,80,valid,right,1.21674,379.821,correct
7498,14,80,valid,right,0.883437,456.37699999999995,correct
7499,14,80,valid,left,1.016828,400.597,correct
7500,14,80,valid,left,0.783413,474.83599999999996,correct
7501,14,80,invalid,left,1.083424,480.676,correct
7502,14,80,valid,left,1.633486,491.38300000000004,correct
7503,14,80,valid,left,0.916694,398.98499999999996,correct
7504,14,80,valid,left,0.883376,413.676,correct
7505,14,80,invalid,left,1.683478,491.428,correct
7506,14,80,valid,right,1.450115,421.02299999999997,correct
7507,14,80,valid,right,1.166748,368.02299999999997,correct
7508,14,80,valid,left,1.316749,439.328,correct
7509,14,80,valid,right,1.550124,532.7570000000001,correct
7510,14,80,valid,right,0.683397,515.609,correct
7511,14,80,valid,left,1.68344,428.257,correct
7512,14,80,valid,left,1.583449,435.418,correct
7513,14,80,valid,left,1.583455,387.55400000000003,correct
7514,14,80,valid,right,1.483426,584.5310000000001,correct
7515,14,80,invalid,right,1.166683,402.067,incorrect
7516,14,80,valid,left,1.633433,450.472,correct
7517,14,80,valid,right,1.400011,496.296,correct
7518,14,80,valid,left,0.616732,448.306,correct
7519,14,80,valid,right,0.866767,524.7429999999999,correct
7520,14,80,valid,right,1.583414,424.738,correct
7521,14,80,valid,left,0.666792,594.949,correct
7522,14,80,valid,left,0.533489,511.34900000000005,correct
7523,14,80,invalid,left,0.916612,416.503,correct
7524,14,80,valid,left,1.066893,451.036,correct
7525,14,80,valid,right,0.816671,490.69800000000004,correct
7526,14,80,valid,right,0.783364,392.73,correct
7527,14,80,valid,left,0.966856,537.571,correct
7528,14,80,invalid,right,0.999974,536.125,correct
7529,14,80,valid,right,1.333527,386.50800000000004,correct
7530,14,80,invalid,left,0.683481,525.278,correct
7531,14,80,valid,left,1.616856,595.099,correct
7532,14,80,valid,left,0.999845,421.28,correct
7533,14,80,valid,right,1.383143,347.95799999999997,correct
7534,14,80,valid,left,1.599935,357.748,correct
7535,14,80,valid,right,1.433421,425.38399999999996,correct
7536,14,80,valid,left,1.433146,439.02200000000005,correct
7537,14,80,valid,right,1.350003,501.87899999999996,correct
7538,14,80,valid,right,0.583438,387.923,correct
7539,14,80,valid,left,0.699969,414.402,correct
7540,14,80,valid,left,0.850119,332.934,correct
7541,14,80,valid,right,0.816711,244.292,correct
7542,14,80,valid,right,1.683566,500.88200000000006,correct
7543,14,80,valid,right,1.633444,456.033,correct
7544,14,80,invalid,right,1.666703,529.428,correct
7545,14,80,valid,left,1.083293,465.69500000000005,correct
7546,14,80,valid,right,1.116617,455.557,correct
7547,14,80,valid,right,0.999842,529.2249999999999,correct
7548,14,80,invalid,left,0.983485,514.146,incorrect
7549,14,80,valid,left,1.116628,403.176,correct
7550,14,80,valid,right,1.100165,393.16499999999996,correct
7551,14,80,valid,left,1.366722,482.575,correct
7552,14,80,invalid,right,1.500163,421.011,correct
7553,14,80,valid,right,1.20026,395.63,correct
7554,14,80,invalid,right,1.633428,418.981,correct
7555,14,80,invalid,right,0.76682,610.388,correct
7556,14,80,valid,left,1.033413,532.1129999999999,correct
7557,14,80,valid,left,1.400093,544.825,correct
7558,14,80,valid,right,1.566749,513.3330000000001,correct
7559,14,80,valid,right,0.66668,373.201,correct
7560,14,80,valid,left,0.733206,308.616,correct
7561,14,80,valid,right,0.683429,468.574,correct
7562,14,80,valid,left,1.4998,433.14200000000005,correct
7563,14,80,invalid,right,0.70004,529.235,correct
7564,14,80,valid,left,0.849983,402.45599999999996,correct
7565,14,80,valid,left,0.766574,501.41700000000003,correct
7566,14,80,valid,left,0.800023,474.675,correct
7567,14,80,valid,left,1.349926,363.219,correct
7568,14,80,valid,left,0.950051,406.238,correct
7569,14,80,valid,right,0.5335,549.479,correct
7570,14,80,valid,right,1.44998,376.151,correct
7571,14,80,valid,left,1.166934,501.47299999999996,correct
7572,14,80,valid,left,1.133491,303.58299999999997,correct
7573,14,80,valid,right,1.083539,420.173,correct
7574,14,80,valid,left,1.483429,494.977,correct
7575,14,80,valid,right,1.050208,398.246,correct
7576,14,80,valid,right,0.616882,309.29699999999997,incorrect
7577,14,80,valid,right,1.333388,421.03499999999997,correct
7578,14,80,valid,right,0.933153,469.39599999999996,correct
7579,14,80,valid,right,1.083243,457.779,correct
7580,14,80,valid,right,1.58317,411.57500000000005,correct
7581,14,80,valid,right,0.566782,581.361,correct
7582,14,80,valid,right,0.950252,465.555,correct
7583,14,80,invalid,right,0.90003,536.026,correct
7584,14,80,invalid,left,0.516683,610.0179999999999,correct
7585,14,80,invalid,left,1.383559,344.324,correct
7586,14,80,valid,right,0.899856,637.827,correct
7587,14,80,valid,right,1.216606,320.647,incorrect
7588,14,80,valid,left,1.550032,514.257,correct
7589,14,80,invalid,left,1.249978,666.753,correct
7590,14,80,valid,left,0.566788,495.026,incorrect
7591,14,80,valid,left,1.466875,488.72700000000003,correct
7592,14,80,valid,left,1.08349,547.736,correct
7593,14,80,valid,left,0.566767,717.138,correct
7594,14,80,valid,left,0.550128,392.74199999999996,correct
7595,14,80,valid,right,1.033387,431.5,correct
7596,14,80,valid,right,1.033409,442.61899999999997,correct
7597,14,80,valid,right,1.633431,401.32800000000003,correct
7598,14,80,valid,left,0.816854,504.092,correct
7599,14,80,valid,right,1.616629,431.953,correct
7600,14,80,valid,left,1.566598,459.581,correct
7601,14,80,invalid,right,1.300024,622.047,correct
7602,14,80,valid,right,1.500181,397.584,correct
7603,14,80,valid,right,1.283197,435.256,correct
7604,14,80,valid,left,1.200074,425.107,correct
7605,14,80,valid,right,0.50006,492.70599999999996,correct
7606,14,80,valid,left,1.200008,563.834,correct
7607,14,80,valid,left,0.583209,440.957,correct
7608,14,80,invalid,right,0.66679,441.241,correct
7609,14,80,invalid,left,0.949958,430.475,correct
7610,14,80,valid,right,0.716559,484.128,correct
7611,14,80,valid,right,1.099868,505.726,correct
7612,14,80,valid,right,1.466622,570.551,correct
7613,14,80,invalid,left,0.816843,422.223,correct
7614,14,80,valid,right,1.23342,505.115,correct
7615,14,80,valid,right,1.600101,380.161,correct
7616,14,80,valid,right,1.416766,515.657,correct
7617,14,80,valid,right,1.19988,517.245,correct
7618,14,80,valid,right,1.500227,550.098,correct
7619,14,80,valid,right,1.066521,410.154,correct
7620,14,80,valid,right,0.550174,471.80100000000004,correct
7621,14,80,invalid,left,1.483271,472.786,correct
7622,14,80,valid,right,0.766801,679.96,correct
7623,14,80,invalid,right,1.233298,583.394,correct
7624,14,80,valid,left,1.116926,451.062,correct
7625,14,80,valid,right,0.850024,433.691,correct
7626,14,80,valid,right,0.766876,571.4979999999999,correct
7627,14,80,valid,left,0.633229,711.465,correct
7628,14,80,valid,left,1.333209,544.571,correct
7629,14,80,valid,right,1.600022,419.378,correct
7630,14,80,valid,right,1.116449,408.163,correct
7631,14,80,valid,left,0.966679,563.485,correct
7632,14,80,valid,left,0.61647,605.8299999999999,correct
7633,14,80,valid,right,0.600038,347.486,correct
7634,14,80,invalid,right,1.466752,366.29200000000003,correct
7635,14,80,valid,left,1.65006,425.736,correct
7636,14,80,valid,left,1.45009,410.423,correct
7637,14,80,valid,left,1.23326,539.8159999999999,correct
7638,14,80,valid,left,0.650134,526.358,correct
7639,14,80,valid,left,1.683494,457.26,correct
7640,14,80,valid,left,0.650053,426.666,correct
7641,14,80,valid,right,0.633561,502.412,correct
7642,14,80,valid,left,1.416893,447.656,correct
7643,14,80,valid,left,1.300185,455.23999999999995,correct
7644,14,80,valid,left,1.216847,544.8720000000001,correct
7645,14,80,valid,left,0.600041,644.46,correct
7646,14,80,invalid,left,1.350084,489.089,correct
7647,14,80,valid,left,1.400242,464.03499999999997,correct
7648,14,80,valid,right,1.183243,397.731,correct
7649,14,80,valid,left,1.283603,482.653,correct
7650,14,80,valid,left,1.516764,611.9250000000001,correct
7651,14,80,valid,right,0.733337,440.761,correct
7652,14,80,valid,left,0.666714,495.29699999999997,correct
7653,14,80,invalid,left,0.616622,358.39300000000003,correct
7654,14,80,valid,right,0.933579,454.354,incorrect
7655,14,80,valid,left,1.066624,440.662,correct
7656,14,80,invalid,left,0.849834,428.70200000000006,correct
7657,14,80,invalid,right,1.366876,391.042,correct
7658,14,80,invalid,right,0.633319,500.235,correct
7659,14,80,valid,right,0.666494,339.68,correct
7660,14,80,valid,left,1.416459,485.654,correct
7661,14,80,invalid,right,0.600139,529.6260000000001,correct
7662,14,80,valid,right,1.566846,348.54400000000004,correct
7663,14,80,valid,left,0.583311,549.092,correct
7664,14,100,valid,left,1.116651,378.035,correct
7665,14,100,valid,left,1.616502,589.2429999999999,correct
7666,14,100,valid,right,0.716694,469.781,correct
7667,14,100,valid,left,1.650113,402.89599999999996,correct
7668,14,100,valid,left,0.733295,419.136,incorrect
7669,14,100,valid,right,1.48302,367.06699999999995,correct
7670,14,100,valid,left,1.299898,399.844,correct
7671,14,100,valid,right,1.300205,388.903,correct
